REF_DATE,CITY,PROVINCE,Type of fuel,VALUE
Apr-14,Saint John, New Brunswick,Premium Unleaded,140.5
Apr-14,Saint John, New Brunswick,Diesel Fuel,138.9
Apr-14,Saint John, New Brunswick,Household heating fuel,126.4
Apr-14,Québec, Quebec,Regular Unleaded,138.2
Apr-14,Québec, Quebec,Premium Unleaded,149.6
Apr-14,Québec, Quebec,Diesel Fuel,145.3
Apr-14,Québec, Quebec,Household heating fuel,129.9
Apr-14,Montréal, Quebec,Regular Unleaded,144.0
Apr-14,Montréal, Quebec,Premium Unleaded,154.7
Apr-14,Montréal, Quebec,Diesel Fuel,150.3
Apr-14,Montréal, Quebec,Household heating fuel,131.5
Apr-14,Ottawa-Gatineau, Ontario part,Regular Unleaded,133.2
Apr-14,Ottawa-Gatineau, Ontario part,Premium Unleaded,148.6
Apr-14,Ottawa-Gatineau, Ontario part,Diesel Fuel,136.6
Apr-14,Ottawa-Gatineau, Ontario part,Household heating fuel,140.4
Apr-14,Toronto, Ontario,Regular Unleaded,135.0
Apr-14,Toronto, Ontario,Premium Unleaded,150.7
Apr-14,Toronto, Ontario,Diesel Fuel,136.8
Apr-14,Toronto, Ontario,Household heating fuel,138.1
Apr-14,Thunder Bay, Ontario,Regular Unleaded,142.7
Apr-14,Thunder Bay, Ontario,Premium Unleaded,156.8
Apr-14,Thunder Bay, Ontario,Household heating fuel,143.4
Apr-14,Winnipeg, Manitoba,Regular Unleaded,126.9
Apr-14,Winnipeg, Manitoba,Premium Unleaded,140.8
Apr-14,Winnipeg, Manitoba,Diesel Fuel,139.2
Apr-14,Winnipeg, Manitoba,Household heating fuel,131.6
Apr-14,Regina, Saskatchewan,Regular Unleaded,128.2
Apr-14,Regina, Saskatchewan,Premium Unleaded,142.2
Apr-14,Regina, Saskatchewan,Diesel Fuel,136.9
Apr-14,Regina, Saskatchewan,Household heating fuel,132.6
Apr-14,Saskatoon, Saskatchewan,Regular Unleaded,130.6
Apr-14,Saskatoon, Saskatchewan,Premium Unleaded,145.1
Apr-14,Saskatoon, Saskatchewan,Diesel Fuel,141.9
Apr-14,Saskatoon, Saskatchewan,Household heating fuel,130.8
Apr-14,Edmonton, Alberta,Regular Unleaded,118.1
Apr-14,Edmonton, Alberta,Premium Unleaded,134.1
Apr-14,Edmonton, Alberta,Diesel Fuel,128.5
Apr-14,Calgary, Alberta,Regular Unleaded,123.4
Apr-14,Calgary, Alberta,Premium Unleaded,138.5
Apr-14,Calgary, Alberta,Diesel Fuel,133.9
Apr-14,Vancouver, British Columbia,Regular Unleaded,147.2
Apr-14,Vancouver, British Columbia,Premium Unleaded,162.0
Apr-14,Vancouver, British Columbia,Diesel Fuel,146.0
Apr-14,Vancouver, British Columbia,Household heating fuel,132.4
Apr-14,Victoria, British Columbia,Regular Unleaded,136.3
Apr-14,Victoria, British Columbia,Premium Unleaded,151.0
Apr-14,Victoria, British Columbia,Diesel Fuel,139.9
Apr-14,Victoria, British Columbia,Household heating fuel,143.6
Apr-14,Whitehorse, Yukon,Regular Unleaded,133.9
Apr-14,Whitehorse, Yukon,Premium Unleaded,145.4
Apr-14,Whitehorse, Yukon,Diesel Fuel,152.4
Apr-14,Whitehorse, Yukon,Household heating fuel,137.9
Apr-14,Yellowknife, Northwest Territories,Regular Unleaded,138.9
Apr-14,Yellowknife, Northwest Territories,Premium Unleaded,149.0
Apr-14,Yellowknife, Northwest Territories,Diesel Fuel,142.4
Apr-14,Yellowknife, Northwest Territories,Household heating fuel,136.2
May-14,St. John's, Newfoundland and Labrador,Regular Unleaded,138.3
May-14,St. John's, Newfoundland and Labrador,Premium Unleaded,144.8
May-14,St. John's, Newfoundland and Labrador,Diesel Fuel,139.6
May-14,St. John's, Newfoundland and Labrador,Household heating fuel,108.2
May-14,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,139.4
May-14,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,147.4
May-14,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,143.6
May-14,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,115.8
May-14,Halifax, Nova Scotia,Regular Unleaded,139.1
May-14,Halifax, Nova Scotia,Premium Unleaded,147.8
May-14,Halifax, Nova Scotia,Diesel Fuel,134.2
May-14,Halifax, Nova Scotia,Household heating fuel,129.3
May-14,Saint John, New Brunswick,Regular Unleaded,135.6
May-14,Saint John, New Brunswick,Premium Unleaded,142.8
May-14,Saint John, New Brunswick,Diesel Fuel,137.0
May-14,Saint John, New Brunswick,Household heating fuel,123.2
May-14,Québec, Quebec,Regular Unleaded,140.3
May-14,Québec, Quebec,Premium Unleaded,151.7
May-14,Québec, Quebec,Diesel Fuel,143.5
May-14,Québec, Quebec,Household heating fuel,124.9
May-14,Montréal, Quebec,Regular Unleaded,142.7
May-14,Montréal, Quebec,Premium Unleaded,154.7
May-14,Montréal, Quebec,Diesel Fuel,142.4
May-14,Montréal, Quebec,Household heating fuel,124.3
May-14,Ottawa-Gatineau, Ontario part,Regular Unleaded,134.2
May-14,Ottawa-Gatineau, Ontario part,Premium Unleaded,149.8
May-14,Ottawa-Gatineau, Ontario part,Diesel Fuel,133.6
May-14,Ottawa-Gatineau, Ontario part,Household heating fuel,137.1
May-14,Toronto, Ontario,Regular Unleaded,135.8
May-14,Toronto, Ontario,Premium Unleaded,151.7
May-14,Toronto, Ontario,Diesel Fuel,134.8
May-14,Toronto, Ontario,Household heating fuel,136.3
May-14,Thunder Bay, Ontario,Regular Unleaded,141.7
May-14,Thunder Bay, Ontario,Premium Unleaded,155.5
May-14,Thunder Bay, Ontario,Household heating fuel,142.2
May-14,Winnipeg, Manitoba,Regular Unleaded,127.8
May-14,Winnipeg, Manitoba,Premium Unleaded,142.4
May-14,Winnipeg, Manitoba,Diesel Fuel,137.9
May-14,Winnipeg, Manitoba,Household heating fuel,129.7
May-14,Regina, Saskatchewan,Regular Unleaded,129.7
May-14,Regina, Saskatchewan,Premium Unleaded,143.7
May-14,Regina, Saskatchewan,Diesel Fuel,135.9
May-14,Regina, Saskatchewan,Household heating fuel,131.8
May-14,Saskatoon, Saskatchewan,Regular Unleaded,129.1
May-14,Saskatoon, Saskatchewan,Premium Unleaded,143.4
May-14,Saskatoon, Saskatchewan,Diesel Fuel,141.9
May-14,Saskatoon, Saskatchewan,Household heating fuel,131.0
May-14,Edmonton, Alberta,Regular Unleaded,114.4
May-14,Edmonton, Alberta,Premium Unleaded,130.6
May-14,Edmonton, Alberta,Diesel Fuel,129.9
May-14,Calgary, Alberta,Regular Unleaded,123.1
May-14,Calgary, Alberta,Premium Unleaded,138.8
May-14,Calgary, Alberta,Diesel Fuel,131.5
May-14,Vancouver, British Columbia,Regular Unleaded,149.1
May-14,Vancouver, British Columbia,Premium Unleaded,163.9
May-14,Vancouver, British Columbia,Diesel Fuel,145.4
May-14,Vancouver, British Columbia,Household heating fuel,131.7
May-14,Victoria, British Columbia,Regular Unleaded,139.2
May-14,Victoria, British Columbia,Premium Unleaded,153.9
May-14,Victoria, British Columbia,Diesel Fuel,139.9
May-14,Victoria, British Columbia,Household heating fuel,144.3
May-14,Whitehorse, Yukon,Regular Unleaded,140.2
May-14,Whitehorse, Yukon,Premium Unleaded,150.4
May-14,Whitehorse, Yukon,Diesel Fuel,153.2
May-14,Whitehorse, Yukon,Household heating fuel,137.9
May-14,Yellowknife, Northwest Territories,Regular Unleaded,138.9
May-14,Yellowknife, Northwest Territories,Premium Unleaded,150.3
May-14,Yellowknife, Northwest Territories,Diesel Fuel,144.9
May-14,Yellowknife, Northwest Territories,Household heating fuel,135.3
Jun-14,St. John's, Newfoundland and Labrador,Regular Unleaded,138.4
Jun-14,St. John's, Newfoundland and Labrador,Premium Unleaded,144.2
Jun-14,St. John's, Newfoundland and Labrador,Diesel Fuel,138.9
Jun-14,St. John's, Newfoundland and Labrador,Household heating fuel,106.1
Jun-14,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,138.8
Jun-14,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,146.6
Jun-14,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,141.8
Jun-14,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,112.1
Jun-14,Halifax, Nova Scotia,Regular Unleaded,138.2
Jun-14,Halifax, Nova Scotia,Premium Unleaded,146.9
Jun-14,Halifax, Nova Scotia,Diesel Fuel,132.9
Jun-14,Halifax, Nova Scotia,Household heating fuel,128.7
Jun-14,Saint John, New Brunswick,Regular Unleaded,132.1
Jun-14,Saint John, New Brunswick,Premium Unleaded,140.2
Jun-14,Saint John, New Brunswick,Diesel Fuel,135.7
Jun-14,Saint John, New Brunswick,Household heating fuel,121.7
Jun-14,Québec, Quebec,Regular Unleaded,140.8
Jun-14,Québec, Quebec,Premium Unleaded,152.2
Jun-14,Québec, Quebec,Diesel Fuel,141.5
Jun-14,Québec, Quebec,Household heating fuel,121.4
Jun-14,Montréal, Quebec,Regular Unleaded,144.9
Jun-14,Montréal, Quebec,Premium Unleaded,157.4
Jun-14,Montréal, Quebec,Diesel Fuel,139.9
Jun-14,Montréal, Quebec,Household heating fuel,119.9
Jun-14,Ottawa-Gatineau, Ontario part,Regular Unleaded,137.4
Jun-14,Ottawa-Gatineau, Ontario part,Premium Unleaded,152.8
Jun-14,Ottawa-Gatineau, Ontario part,Diesel Fuel,133.1
Jun-14,Ottawa-Gatineau, Ontario part,Household heating fuel,128.4
Jun-14,Toronto, Ontario,Regular Unleaded,140.5
Jun-14,Toronto, Ontario,Premium Unleaded,156.8
Jun-14,Toronto, Ontario,Diesel Fuel,131.1
Jun-14,Toronto, Ontario,Household heating fuel,134.9
Jun-14,Thunder Bay, Ontario,Regular Unleaded,144.7
Jun-14,Thunder Bay, Ontario,Premium Unleaded,158.5
Jun-14,Thunder Bay, Ontario,Household heating fuel,138.8
Jun-14,Winnipeg, Manitoba,Regular Unleaded,129.0
Jun-14,Winnipeg, Manitoba,Premium Unleaded,144.0
Jun-14,Winnipeg, Manitoba,Diesel Fuel,132.7
Jun-14,Winnipeg, Manitoba,Household heating fuel,125.6
Jun-14,Regina, Saskatchewan,Regular Unleaded,132.6
Jun-14,Regina, Saskatchewan,Premium Unleaded,146.2
Jun-14,Regina, Saskatchewan,Diesel Fuel,130.9
Jun-14,Regina, Saskatchewan,Household heating fuel,128.2
Jun-14,Saskatoon, Saskatchewan,Regular Unleaded,131.9
Jun-14,Saskatoon, Saskatchewan,Premium Unleaded,145.7
Jun-14,Saskatoon, Saskatchewan,Diesel Fuel,135.5
Jun-14,Saskatoon, Saskatchewan,Household heating fuel,126.5
Jun-14,Edmonton, Alberta,Regular Unleaded,120.8
Jun-14,Edmonton, Alberta,Premium Unleaded,137.6
Jun-14,Edmonton, Alberta,Diesel Fuel,123.2
Jun-14,Calgary, Alberta,Regular Unleaded,126.1
Jun-14,Calgary, Alberta,Premium Unleaded,142.3
Jun-14,Calgary, Alberta,Diesel Fuel,129.4
Jun-14,Vancouver, British Columbia,Regular Unleaded,152.3
Jun-14,Vancouver, British Columbia,Premium Unleaded,167.4
Jun-14,Vancouver, British Columbia,Diesel Fuel,147.9
Jun-14,Vancouver, British Columbia,Household heating fuel,132.7
Jun-14,Victoria, British Columbia,Regular Unleaded,138.8
Jun-14,Victoria, British Columbia,Premium Unleaded,153.7
Jun-14,Victoria, British Columbia,Diesel Fuel,140.7
Jun-14,Victoria, British Columbia,Household heating fuel,141.8
Jun-14,Whitehorse, Yukon,Regular Unleaded,140.4
Jun-14,Whitehorse, Yukon,Premium Unleaded,150.0
Jun-14,Whitehorse, Yukon,Diesel Fuel,151.9
Jun-14,Whitehorse, Yukon,Household heating fuel,135.5
Jun-14,Yellowknife, Northwest Territories,Regular Unleaded,138.9
Jun-14,Yellowknife, Northwest Territories,Premium Unleaded,151.5
Jun-14,Yellowknife, Northwest Territories,Diesel Fuel,144.9
Jun-14,Yellowknife, Northwest Territories,Household heating fuel,133.4
Jul-14,St. John's, Newfoundland and Labrador,Regular Unleaded,135.9
Jul-14,St. John's, Newfoundland and Labrador,Premium Unleaded,142.0
Jul-14,St. John's, Newfoundland and Labrador,Diesel Fuel,137.3
Jul-14,St. John's, Newfoundland and Labrador,Household heating fuel,106.2
Jul-14,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,136.5
Jul-14,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,144.4
Jul-14,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,138.8
Jul-14,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,112.1
Jul-14,Halifax, Nova Scotia,Regular Unleaded,136.7
Jul-14,Halifax, Nova Scotia,Premium Unleaded,145.5
Jul-14,Halifax, Nova Scotia,Diesel Fuel,132.1
Jul-14,Halifax, Nova Scotia,Household heating fuel,127.3
Jul-14,Saint John, New Brunswick,Regular Unleaded,133.0
Jul-14,Saint John, New Brunswick,Premium Unleaded,140.9
Jul-14,Saint John, New Brunswick,Diesel Fuel,135.1
Jul-14,Saint John, New Brunswick,Household heating fuel,122.5
Jul-14,Québec, Quebec,Regular Unleaded,139.7
Jul-14,Québec, Quebec,Premium Unleaded,151.1
Jul-14,Québec, Quebec,Diesel Fuel,137.1
Jul-14,Québec, Quebec,Household heating fuel,117.6
Jul-14,Montréal, Quebec,Regular Unleaded,143.0
Jul-14,Montréal, Quebec,Premium Unleaded,155.4
Jul-14,Montréal, Quebec,Diesel Fuel,138.2
Jul-14,Montréal, Quebec,Household heating fuel,119.5
Jul-14,Ottawa-Gatineau, Ontario part,Regular Unleaded,134.6
Jul-14,Ottawa-Gatineau, Ontario part,Premium Unleaded,149.7
Jul-14,Ottawa-Gatineau, Ontario part,Diesel Fuel,130.9
Jul-14,Ottawa-Gatineau, Ontario part,Household heating fuel,125.8
Jul-14,Toronto, Ontario,Regular Unleaded,136.7
Jul-14,Toronto, Ontario,Premium Unleaded,153.6
Jul-14,Toronto, Ontario,Diesel Fuel,129.3
Jul-14,Toronto, Ontario,Household heating fuel,133.1
Jul-14,Thunder Bay, Ontario,Regular Unleaded,143.7
Jul-14,Thunder Bay, Ontario,Premium Unleaded,157.8
Jul-14,Thunder Bay, Ontario,Household heating fuel,136.3
Jul-14,Winnipeg, Manitoba,Regular Unleaded,125.4
Jul-14,Winnipeg, Manitoba,Premium Unleaded,140.5
Jul-14,Winnipeg, Manitoba,Diesel Fuel,128.4
Jul-14,Winnipeg, Manitoba,Household heating fuel,125.3
Jul-14,Regina, Saskatchewan,Regular Unleaded,128.6
Jul-14,Regina, Saskatchewan,Premium Unleaded,143.2
Jul-14,Regina, Saskatchewan,Diesel Fuel,129.2
Jul-14,Regina, Saskatchewan,Household heating fuel,126.2
Jul-14,Saskatoon, Saskatchewan,Regular Unleaded,128.6
Jul-14,Saskatoon, Saskatchewan,Premium Unleaded,143.2
Jul-14,Saskatoon, Saskatchewan,Diesel Fuel,130.7
Jul-14,Saskatoon, Saskatchewan,Household heating fuel,127.8
Jul-14,Edmonton, Alberta,Regular Unleaded,117.6
Jul-14,Edmonton, Alberta,Premium Unleaded,133.9
Jul-14,Edmonton, Alberta,Diesel Fuel,119.9
Jul-14,Calgary, Alberta,Regular Unleaded,121.3
Jul-14,Calgary, Alberta,Premium Unleaded,137.5
Jul-14,Calgary, Alberta,Diesel Fuel,124.9
Jul-14,Vancouver, British Columbia,Regular Unleaded,146.1
Jul-14,Vancouver, British Columbia,Premium Unleaded,161.3
Jul-14,Vancouver, British Columbia,Diesel Fuel,146.9
Jul-14,Vancouver, British Columbia,Household heating fuel,129.4
Jul-14,Victoria, British Columbia,Regular Unleaded,136.1
Jul-14,Victoria, British Columbia,Premium Unleaded,151.2
Jul-14,Victoria, British Columbia,Diesel Fuel,140.4
Jul-14,Victoria, British Columbia,Household heating fuel,142.5
Jul-14,Whitehorse, Yukon,Regular Unleaded,140.9
Jul-14,Whitehorse, Yukon,Premium Unleaded,151.4
Jul-14,Whitehorse, Yukon,Diesel Fuel,149.9
Jul-14,Whitehorse, Yukon,Household heating fuel,137.2
Jul-14,Yellowknife, Northwest Territories,Regular Unleaded,138.9
Jul-14,Yellowknife, Northwest Territories,Premium Unleaded,152.2
Jul-14,Yellowknife, Northwest Territories,Diesel Fuel,144.9
Jul-14,Yellowknife, Northwest Territories,Household heating fuel,130.2
Aug-14,St. John's, Newfoundland and Labrador,Regular Unleaded,132.5
Aug-14,St. John's, Newfoundland and Labrador,Premium Unleaded,138.5
Aug-14,St. John's, Newfoundland and Labrador,Diesel Fuel,136.8
Aug-14,St. John's, Newfoundland and Labrador,Household heating fuel,107.9
Aug-14,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,134.0
Aug-14,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,141.9
Aug-14,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,137.5
Aug-14,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,107.4
Aug-14,Halifax, Nova Scotia,Regular Unleaded,132.5
Aug-14,Halifax, Nova Scotia,Premium Unleaded,141.1
Aug-14,Halifax, Nova Scotia,Diesel Fuel,132.0
Aug-14,Halifax, Nova Scotia,Household heating fuel,125.5
Aug-14,Saint John, New Brunswick,Regular Unleaded,127.4
Aug-14,Saint John, New Brunswick,Premium Unleaded,135.5
Aug-14,Saint John, New Brunswick,Diesel Fuel,133.8
Aug-14,Saint John, New Brunswick,Household heating fuel,119.3
Aug-14,Québec, Quebec,Regular Unleaded,134.9
Aug-14,Québec, Quebec,Premium Unleaded,147.2
Aug-14,Québec, Quebec,Diesel Fuel,135.7
Aug-14,Québec, Quebec,Household heating fuel,117.6
Aug-14,Montréal, Quebec,Regular Unleaded,139.4
Aug-14,Montréal, Quebec,Premium Unleaded,152.5
Aug-14,Montréal, Quebec,Diesel Fuel,135.9
Aug-14,Montréal, Quebec,Household heating fuel,114.1
Aug-14,Ottawa-Gatineau, Ontario part,Regular Unleaded,128.1
Aug-14,Ottawa-Gatineau, Ontario part,Premium Unleaded,143.8
Aug-14,Ottawa-Gatineau, Ontario part,Diesel Fuel,129.5
Aug-14,Ottawa-Gatineau, Ontario part,Household heating fuel,125.8
Aug-14,Toronto, Ontario,Regular Unleaded,132.0
Aug-14,Toronto, Ontario,Premium Unleaded,148.5
Aug-14,Toronto, Ontario,Diesel Fuel,127.7
Aug-14,Toronto, Ontario,Household heating fuel,130.9
Aug-14,Thunder Bay, Ontario,Regular Unleaded,139.6
Aug-14,Thunder Bay, Ontario,Premium Unleaded,153.7
Aug-14,Thunder Bay, Ontario,Household heating fuel,127.8
Aug-14,Winnipeg, Manitoba,Regular Unleaded,123.1
Aug-14,Winnipeg, Manitoba,Premium Unleaded,138.0
Aug-14,Winnipeg, Manitoba,Diesel Fuel,125.9
Aug-14,Winnipeg, Manitoba,Household heating fuel,121.5
Aug-14,Regina, Saskatchewan,Regular Unleaded,125.3
Aug-14,Regina, Saskatchewan,Premium Unleaded,139.6
Aug-14,Regina, Saskatchewan,Diesel Fuel,128.7
Aug-14,Regina, Saskatchewan,Household heating fuel,127.3
Aug-14,Saskatoon, Saskatchewan,Regular Unleaded,126.2
Aug-14,Saskatoon, Saskatchewan,Premium Unleaded,139.8
Aug-14,Saskatoon, Saskatchewan,Diesel Fuel,128.1
Aug-14,Saskatoon, Saskatchewan,Household heating fuel,123.7
Aug-14,Edmonton, Alberta,Regular Unleaded,115.4
Aug-14,Edmonton, Alberta,Premium Unleaded,132.4
Aug-14,Edmonton, Alberta,Diesel Fuel,118.4
Aug-14,Calgary, Alberta,Regular Unleaded,120.0
Aug-14,Calgary, Alberta,Premium Unleaded,136.4
Aug-14,Calgary, Alberta,Diesel Fuel,121.7
Aug-14,Vancouver, British Columbia,Regular Unleaded,143.6
Aug-14,Vancouver, British Columbia,Premium Unleaded,158.7
Aug-14,Vancouver, British Columbia,Diesel Fuel,144.7
Aug-14,Vancouver, British Columbia,Household heating fuel,131.2
Aug-14,Victoria, British Columbia,Regular Unleaded,131.2
Aug-14,Victoria, British Columbia,Premium Unleaded,146.2
Aug-14,Victoria, British Columbia,Diesel Fuel,139.4
Aug-14,Victoria, British Columbia,Household heating fuel,143.6
Aug-14,Whitehorse, Yukon,Regular Unleaded,135.1
Aug-14,Whitehorse, Yukon,Premium Unleaded,145.1
Aug-14,Whitehorse, Yukon,Diesel Fuel,146.3
Aug-14,Whitehorse, Yukon,Household heating fuel,139.0
Aug-14,Yellowknife, Northwest Territories,Regular Unleaded,138.9
Aug-14,Yellowknife, Northwest Territories,Premium Unleaded,152.2
Aug-14,Yellowknife, Northwest Territories,Diesel Fuel,144.9
Aug-14,Yellowknife, Northwest Territories,Household heating fuel,128.6
Sep-14,St. John's, Newfoundland and Labrador,Regular Unleaded,133.1
Sep-14,St. John's, Newfoundland and Labrador,Premium Unleaded,139.6
Sep-14,St. John's, Newfoundland and Labrador,Diesel Fuel,135.0
Sep-14,St. John's, Newfoundland and Labrador,Household heating fuel,104.4
Sep-14,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,133.1
Sep-14,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,140.9
Sep-14,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,137.7
Sep-14,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,108.5
Sep-14,Halifax, Nova Scotia,Regular Unleaded,133.0
Sep-14,Halifax, Nova Scotia,Premium Unleaded,142.2
Sep-14,Halifax, Nova Scotia,Diesel Fuel,130.1
Sep-14,Halifax, Nova Scotia,Household heating fuel,124.5
Sep-14,Saint John, New Brunswick,Regular Unleaded,129.2
Sep-14,Saint John, New Brunswick,Premium Unleaded,136.8
Sep-14,Saint John, New Brunswick,Diesel Fuel,133.4
Sep-14,Saint John, New Brunswick,Household heating fuel,124.3
Sep-14,Québec, Quebec,Regular Unleaded,139.1
Sep-14,Québec, Quebec,Premium Unleaded,151.4
Sep-14,Québec, Quebec,Diesel Fuel,134.1
Sep-14,Québec, Quebec,Household heating fuel,116.4
Sep-14,Montréal, Quebec,Regular Unleaded,138.7
Sep-14,Montréal, Quebec,Premium Unleaded,152.1
Sep-14,Montréal, Quebec,Diesel Fuel,131.2
Sep-14,Montréal, Quebec,Household heating fuel,114.5
Sep-14,Ottawa-Gatineau, Ontario part,Regular Unleaded,126.2
Sep-14,Ottawa-Gatineau, Ontario part,Premium Unleaded,142.0
Sep-14,Ottawa-Gatineau, Ontario part,Diesel Fuel,126.7
Sep-14,Ottawa-Gatineau, Ontario part,Household heating fuel,124.6
Sep-14,Toronto, Ontario,Regular Unleaded,130.1
Sep-14,Toronto, Ontario,Premium Unleaded,146.9
Sep-14,Toronto, Ontario,Diesel Fuel,126.2
Sep-14,Toronto, Ontario,Household heating fuel,130.3
Sep-14,Thunder Bay, Ontario,Regular Unleaded,138.2
Sep-14,Thunder Bay, Ontario,Premium Unleaded,152.2
Sep-14,Thunder Bay, Ontario,Household heating fuel,128.3
Sep-14,Winnipeg, Manitoba,Regular Unleaded,122.5
Sep-14,Winnipeg, Manitoba,Premium Unleaded,137.1
Sep-14,Winnipeg, Manitoba,Diesel Fuel,126.2
Sep-14,Winnipeg, Manitoba,Household heating fuel,121.4
Sep-14,Regina, Saskatchewan,Regular Unleaded,126.5
Sep-14,Regina, Saskatchewan,Premium Unleaded,140.7
Sep-14,Regina, Saskatchewan,Diesel Fuel,126.3
Sep-14,Regina, Saskatchewan,Household heating fuel,126.2
Sep-14,Saskatoon, Saskatchewan,Regular Unleaded,124.3
Sep-14,Saskatoon, Saskatchewan,Premium Unleaded,138.6
Sep-14,Saskatoon, Saskatchewan,Diesel Fuel,127.5
Sep-14,Saskatoon, Saskatchewan,Household heating fuel,120.7
