REF_DATE,CITY,PROVINCE,PROVINCES,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
Jul-17,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.2,114.4
Jul-17,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.4,125.2
Jul-17,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.6,109.2
Jul-17,Yellowknife, Northwest Territories,,Household heating fuel,Cents per litre,57,units,0,19.7,98.7
Aug-17,Canada,,,Regular Unleaded,Cents per litre,57,units,0,20.2,109.7
Aug-17,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.2,116.2
Aug-17,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.4,122.8
Aug-17,St. John's, Newfoundland and Labrador,,Diesel Fuel,Cents per litre,57,units,0,2.6,115.7
Aug-17,St. John's, Newfoundland and Labrador,,Household heating fuel,Cents per litre,57,units,0,2.7,86
Aug-17,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.2,106.9
Aug-17,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.4,114.9
Aug-17,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.6,108.8
Aug-17,Charlottetown and Summerside, Prince Edward Island,,Household heating fuel,Cents per litre,57,units,0,3.7,75.9
Aug-17,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.2,106.5
Aug-17,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.4,115.4
Aug-17,Halifax, Nova Scotia,,Diesel Fuel,Cents per litre,57,units,0,4.6,98.8
Aug-17,Halifax, Nova Scotia,,Household heating fuel,Cents per litre,57,units,0,4.7,93
Aug-17,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.2,107.1
Aug-17,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.4,114.4
Aug-17,Saint John, New Brunswick,,Diesel Fuel,Cents per litre,57,units,0,5.6,106.7
Aug-17,Saint John, New Brunswick,,Household heating fuel,Cents per litre,57,units,0,5.7,94.2
Aug-17,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.2,113.3
Aug-17,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.4,129.6
Aug-17,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.6,106.1
Aug-17,Québec, Quebec,,Household heating fuel,Cents per litre,57,units,0,6.7,88.9
Aug-17,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.2,118.3
Aug-17,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.4,133.3
Aug-17,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.6,105.8
Aug-17,Montréal, Quebec,,Household heating fuel,Cents per litre,57,units,0,7.7,87
Aug-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.2,104.5
Aug-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,122.8
Aug-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,101.7
Aug-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Household heating fuel,Cents per litre,57,units,0,8.7,105.9
Aug-17,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.2,112.5
Aug-17,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.4,130.4
Aug-17,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.6,101.9
Aug-17,Toronto, Ontario,,Household heating fuel,Cents per litre,57,units,0,9.7,111.8
Aug-17,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.2,112.6
Aug-17,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.4,129.3
Aug-17,Thunder Bay, Ontario,,Household heating fuel,Cents per litre,57,units,0,10.7,110.6
Aug-17,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.2,90.1
Aug-17,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.4,106.7
Aug-17,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.6,96.6
Aug-17,Winnipeg, Manitoba,,Household heating fuel,Cents per litre,57,units,0,11.7,90.1
Aug-17,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.2,95.9
Aug-17,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.4,111.8
Aug-17,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.6,96.4
Aug-17,Regina, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,12.7,88.7
Aug-17,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.2,95.8
Aug-17,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.4,112.1
Aug-17,Saskatoon, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,13.6,94.1
Aug-17,Saskatoon, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,13.7,85.7
Aug-17,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.2,96.6
Aug-17,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.4,114.2
Aug-17,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.6,99.7
Aug-17,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.2,99.3
Aug-17,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.4,117.5
Aug-17,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.6,100.6
Aug-17,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.2,137.7
Aug-17,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.4,157
Aug-17,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.6,118.9
Aug-17,Vancouver, British Columbia,,Household heating fuel,Cents per litre,57,units,0,16.7,102
Aug-17,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.2,127.7
Aug-17,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.4,144.8
Aug-17,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.6,112.5
Aug-17,Victoria, British Columbia,,Household heating fuel,Cents per litre,57,units,0,17.7,117.9
Aug-17,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.2,110.7
Aug-17,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.4,121.2
Aug-17,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.6,113.2
Aug-17,Whitehorse, Yukon,,Household heating fuel,Cents per litre,57,units,0,18.7,99.8
Aug-17,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.2,114.9
Aug-17,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.4,123.9
Aug-17,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.6,109.4
Aug-17,Yellowknife, Northwest Territories,,Household heating fuel,Cents per litre,57,units,0,19.7,98.7
Sep-17,Canada,,,Regular Unleaded,Cents per litre,57,units,0,20.2,116
Sep-17,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.2,125.7
Sep-17,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.4,132.2
Sep-17,St. John's, Newfoundland and Labrador,,Diesel Fuel,Cents per litre,57,units,0,2.6,119.5
Sep-17,St. John's, Newfoundland and Labrador,,Household heating fuel,Cents per litre,57,units,0,2.7,91.2
Sep-17,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.2,114.8
Sep-17,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.4,122.8
Sep-17,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.6,112.4
Sep-17,Charlottetown and Summerside, Prince Edward Island,,Household heating fuel,Cents per litre,57,units,0,3.7,80.1
Sep-17,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.2,115.7
Sep-17,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.4,124.5
Sep-17,Halifax, Nova Scotia,,Diesel Fuel,Cents per litre,57,units,0,4.6,103.9
Sep-17,Halifax, Nova Scotia,,Household heating fuel,Cents per litre,57,units,0,4.7,91.6
Sep-17,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.2,115.1
Sep-17,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.4,122.5
Sep-17,Saint John, New Brunswick,,Diesel Fuel,Cents per litre,57,units,0,5.6,112.7
Sep-17,Saint John, New Brunswick,,Household heating fuel,Cents per litre,57,units,0,5.7,101.8
Sep-17,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.2,121.5
Sep-17,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.4,137.9
Sep-17,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.6,110
Sep-17,Québec, Quebec,,Household heating fuel,Cents per litre,57,units,0,6.7,92.3
Sep-17,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.2,124.9
Sep-17,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.4,140.1
Sep-17,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.6,110.2
Sep-17,Montréal, Quebec,,Household heating fuel,Cents per litre,57,units,0,7.7,91.4
Sep-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.2,117.9
Sep-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,136.5
Sep-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,106
Sep-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Household heating fuel,Cents per litre,57,units,0,8.7,104.2
Sep-17,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.2,118.2
Sep-17,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.4,136.5
Sep-17,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.6,105.5
Sep-17,Toronto, Ontario,,Household heating fuel,Cents per litre,57,units,0,9.7,114
Sep-17,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.2,124.3
Sep-17,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.4,141.2
Sep-17,Thunder Bay, Ontario,,Household heating fuel,Cents per litre,57,units,0,10.7,112.2
Sep-17,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.2,100.2
Sep-17,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.4,117
Sep-17,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.6,99.7
Sep-17,Winnipeg, Manitoba,,Household heating fuel,Cents per litre,57,units,0,11.7,93.9
Sep-17,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.2,99.5
Sep-17,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.4,116
Sep-17,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.6,98.4
Sep-17,Regina, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,12.7,90.8
Sep-17,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.2,99.9
Sep-17,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.4,116.7
Sep-17,Saskatoon, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,13.6,97.2
Sep-17,Saskatoon, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,13.7,89.1
Sep-17,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.2,96.7
Sep-17,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.4,114.4
Sep-17,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.6,101.7
Sep-17,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.2,102.3
Sep-17,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.4,120.5
Sep-17,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.6,103.1
Sep-17,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.2,137.4
Sep-17,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.4,157
Sep-17,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.6,124.3
Sep-17,Vancouver, British Columbia,,Household heating fuel,Cents per litre,57,units,0,16.7,112
Sep-17,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.2,129.3
Sep-17,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.4,146.7
Sep-17,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.6,118.1
Sep-17,Victoria, British Columbia,,Household heating fuel,Cents per litre,57,units,0,17.7,119.1
Sep-17,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.2,117.9
Sep-17,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.4,128.4
Sep-17,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.6,111.4
Sep-17,Whitehorse, Yukon,,Household heating fuel,Cents per litre,57,units,0,18.7,102.2
Sep-17,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.2,115
Sep-17,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.4,125.5
Sep-17,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.6,110.6
Sep-17,Yellowknife, Northwest Territories,,Household heating fuel,Cents per litre,57,units,0,19.7,98.4
Oct-17,Canada,,,Regular Unleaded,Cents per litre,57,units,0,20.2,112.4
Oct-17,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.2,120
Oct-17,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.4,126.4
Oct-17,St. John's, Newfoundland and Labrador,,Diesel Fuel,Cents per litre,57,units,0,2.6,124.2
Oct-17,St. John's, Newfoundland and Labrador,,Household heating fuel,Cents per litre,57,units,0,2.7,92.7
Oct-17,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.2,107.9
Oct-17,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.4,115.9
Oct-17,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.6,115.6
Oct-17,Charlottetown and Summerside, Prince Edward Island,,Household heating fuel,Cents per litre,57,units,0,3.7,82.7
Oct-17,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.2,106.7
Oct-17,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.4,115.6
Oct-17,Halifax, Nova Scotia,,Diesel Fuel,Cents per litre,57,units,0,4.6,106.8
Oct-17,Halifax, Nova Scotia,,Household heating fuel,Cents per litre,57,units,0,4.7,92.1
Oct-17,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.2,107.5
Oct-17,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.4,115.1
Oct-17,Saint John, New Brunswick,,Diesel Fuel,Cents per litre,57,units,0,5.6,114.5
Oct-17,Saint John, New Brunswick,,Household heating fuel,Cents per litre,57,units,0,5.7,102.5
Oct-17,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.2,111.3
Oct-17,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.4,127.7
Oct-17,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.6,111.8
Oct-17,Québec, Quebec,,Household heating fuel,Cents per litre,57,units,0,6.7,96.1
Oct-17,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.2,119.4
Oct-17,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.4,134.7
Oct-17,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.6,112.1
Oct-17,Montréal, Quebec,,Household heating fuel,Cents per litre,57,units,0,7.7,92.6
Oct-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.2,114.9
Oct-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,133.6
Oct-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,107.5
Oct-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Household heating fuel,Cents per litre,57,units,0,8.7,106.1
Oct-17,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.2,114.9
Oct-17,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.4,133.3
Oct-17,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.6,107.2
Oct-17,Toronto, Ontario,,Household heating fuel,Cents per litre,57,units,0,9.7,112.9
Oct-17,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.2,119.8
Oct-17,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.4,136.6
Oct-17,Thunder Bay, Ontario,,Household heating fuel,Cents per litre,57,units,0,10.7,116.1
Oct-17,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.2,99.7
Oct-17,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.4,116.4
Oct-17,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.6,105.3
Oct-17,Winnipeg, Manitoba,,Household heating fuel,Cents per litre,57,units,0,11.7,102.7
Oct-17,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.2,99.2
Oct-17,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.4,115.6
Oct-17,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.6,104.7
Oct-17,Regina, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,12.7,99.8
Oct-17,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.2,99
Oct-17,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.4,116.3
Oct-17,Saskatoon, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,13.6,104.6
Oct-17,Saskatoon, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,13.7,96.2
Oct-17,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.2,98.5
Oct-17,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.4,115.8
Oct-17,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.6,107.8
Oct-17,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.2,101.8
Oct-17,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.4,119.8
Oct-17,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.6,108.9
Oct-17,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.2,136.9
Oct-17,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.4,156.5
Oct-17,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.6,125.6
Oct-17,Vancouver, British Columbia,,Household heating fuel,Cents per litre,57,units,0,16.7,114.2
Oct-17,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.2,127.3
Oct-17,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.4,145
Oct-17,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.6,121.6
Oct-17,Victoria, British Columbia,,Household heating fuel,Cents per litre,57,units,0,17.7,122
Oct-17,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.2,113.1
Oct-17,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.4,123.6
Oct-17,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.6,114.9
Oct-17,Whitehorse, Yukon,,Household heating fuel,Cents per litre,57,units,0,18.7,105
Oct-17,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.2,114.5
Oct-17,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.4,125.5
Oct-17,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.6,114.2
Oct-17,Yellowknife, Northwest Territories,,Household heating fuel,Cents per litre,57,units,0,19.7,103.4
Nov-17,Canada,,,Regular Unleaded,Cents per litre,57,units,0,20.2,120.8
Nov-17,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.2,126.8
Nov-17,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.4,133.4
Nov-17,St. John's, Newfoundland and Labrador,,Diesel Fuel,Cents per litre,57,units,0,2.6,130.5
Nov-17,St. John's, Newfoundland and Labrador,,Household heating fuel,Cents per litre,57,units,0,2.7,94.4
Nov-17,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.2,115.6
Nov-17,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.4,123.6
Nov-17,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.6,123
Nov-17,Charlottetown and Summerside, Prince Edward Island,,Household heating fuel,Cents per litre,57,units,0,3.7,88.9
Nov-17,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.2,115.9
Nov-17,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.4,124.8
Nov-17,Halifax, Nova Scotia,,Diesel Fuel,Cents per litre,57,units,0,4.6,113.9
Nov-17,Halifax, Nova Scotia,,Household heating fuel,Cents per litre,57,units,0,4.7,94.4
Nov-17,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.2,115.5
Nov-17,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.4,122.8
Nov-17,Saint John, New Brunswick,,Diesel Fuel,Cents per litre,57,units,0,5.6,120.7
Nov-17,Saint John, New Brunswick,,Household heating fuel,Cents per litre,57,units,0,5.7,107
Nov-17,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.2,119.9
Nov-17,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.4,136.5
Nov-17,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.6,120.9
Nov-17,Québec, Quebec,,Household heating fuel,Cents per litre,57,units,0,6.7,100.7
Nov-17,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.2,126.8
Nov-17,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.4,142.1
Nov-17,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.6,121.2
Nov-17,Montréal, Quebec,,Household heating fuel,Cents per litre,57,units,0,7.7,101.9
Nov-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.2,121.9
Nov-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,140.7
Nov-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,116.6
Nov-17,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Household heating fuel,Cents per litre,57,units,0,8.7,114.1
Nov-17,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.2,122.2
Nov-17,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.4,140.7
Nov-17,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.6,115.8
Nov-17,Toronto, Ontario,,Household heating fuel,Cents per litre,57,units,0,9.7,119.7
Nov-17,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.2,132.4
Nov-17,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.4,149.2
Nov-17,Thunder Bay, Ontario,,Household heating fuel,Cents per litre,57,units,0,10.7,126.8
Nov-17,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.2,108.9
Nov-17,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.4,125.6
Nov-17,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.6,115.7
Nov-17,Winnipeg, Manitoba,,Household heating fuel,Cents per litre,57,units,0,11.7,112.1
Nov-17,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.2,110.4
Nov-17,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.4,126.9
Nov-17,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.6,114.8
Nov-17,Regina, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,12.7,108.7
Nov-17,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.2,108.5
Nov-17,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.4,126.1
Nov-17,Saskatoon, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,13.6,114.1
Nov-17,Saskatoon, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,13.7,106.2
Nov-17,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.2,110.7
Nov-17,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.4,128.8
Nov-17,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.6,116.5
Nov-17,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.2,113.9
Nov-17,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.4,132.4
Nov-17,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.6,118.9
Nov-17,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.2,141.3
Nov-17,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.4,160.8
Nov-17,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.6,129.6
Nov-17,Vancouver, British Columbia,,Household heating fuel,Cents per litre,57,units,0,16.7,119.9
Nov-17,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.2,134.1
Nov-17,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.4,151.1
Nov-17,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.6,125.7
Nov-17,Victoria, British Columbia,,Household heating fuel,Cents per litre,57,units,0,17.7,127
Nov-17,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.2,127
